FE_GW_EXdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-07-06 0.174212624960707 21.2229166666667 0.180628810294966 20.4708333333333 0.176244511330729 21.55 0.189898988586276 21.9104166666667 0.256463689960871 20.7145833333333
2019-07-07 0.188180574526158 19.30625 0.178674476702837 19.9104166666667 0.192825539998538 19.60625 0.204868718384008 20.1020833333333 0.259244324262429 20.0333333333333
2019-07-08 0.245450927755898 18.4666666666667 0.177519470073741 18.8604166666667 0.26657483636145 18.70625 0.252621258791569 18.8979166666667 0.317971993931988 18.925
2019-07-09 0.229670664677445 18.7541666666667 0.176952704725753 19.025 0.256356866671573 19.46875 0.243379580874013 19.6854166666667 0.305258661751605 19.0604166666667
2019-07-10 0.209625550122746 17.35 0.175830939600634 18.3354166666667 0.233566819525033 19.0041666666667 0.232761764886403 19.4270833333333 0.293387139598092 18.8541666666667
2019-07-11 0.195832652773575 17.0375 0.175577949590915 17.7583333333333 0.215087094098083 17.7645833333333 0.222430874131167 18.2333333333333 0.282448318943796 18.3041666666667
2019-07-12 0.206084739072181 17.8520833333333 0.175716918707957 18.0458333333333 0.244714874319704 17.7958333333333 0.235419424030248 18.2208333333333 0.283951003788874 18.0875
2019-07-13 0.252404520137243 17.85 0.172558068385689 17.9125 0.296879083565994 17.8958333333333 0.266252126333409 18.3770833333333 0.324078911028551 17.9229166666667
2019-07-14 0.232374152905471 18.6833333333333 0.17302882988347 18.4854166666667 0.271517347174647 18.8958333333333 0.253647042769061 19.20625 0.313449045498252 18.31875
2019-07-15 0.213845230956594 18.2895833333333 0.17373060831045 18.4708333333333 0.243598278070385 19.1333333333333 0.242067239736843 19.5354166666667 0.302972718646517 18.5541666666667
2019-07-16 0.197157564910869 18.9791666666667 0.174055902833081 18.9354166666667 0.216309381093243 19.8833333333333 0.230182083132548 20.2125 0.289850915870963 19.0375
2019-07-17 0.184234488283693 19.10625 0.173306465799965 18.9520833333333 0.194403360258693 19.9229166666667 0.218400382110241 20.31875 0.276026190676161 19.1854166666667
2019-07-18 0.175672164481165 19.2854166666667 0.172061790054433 19.1770833333333 0.178897869147054 20.0395833333333 0.208368530541676 20.5645833333333 0.263455731633378 19.4291666666667
2019-07-19 0.170774605506192 20.35 0.170360461074792 19.5125 0.167906547469556 20.7791666666667 0.198916884202707 21.0833333333333 0.251574356618183 19.63125
2019-07-20 0.166130212150351 21.0645833333333 0.168235298961367 19.9979166666667 0.159037707826711 21.5583333333333 0.190356067069289 21.86875 0.240573572871875 20.1291666666667
2019-07-21 0.170298896289523 20.8875 0.167691902484878 20.4875 0.175679848151716 21.275 0.185728514845434 21.7875 0.233690165404121 20.4395833333333
2019-07-22 0.1701400318643 20.6625 0.166541209121158 20.3291666666667 0.172011779845253 21.5041666666667 0.186323121559253 21.9458333333333 0.229931873466174 20.4833333333333
2019-07-23 0.164479908254207 20.7791666666667 0.164906261630949 20.2208333333333 0.157704322950278 21.9333333333333 0.182452425820499 22.3958333333333 0.224042096439725 20.71875
2019-07-24 0.160552755815147 22.2 0.163154553845759 20.80625 0.147263849626454 22.7145833333333 0.176021639168976 22.9854166666667 0.217015172390821 21.0895833333333
2019-07-25 0.156153089965262 23 0.160753231253289 21.46875 0.140289622562627 23.45 0.16958897422349 23.6291666666667 0.210502148309759 21.64375
2019-07-26 0.151600715590915 23.1854166666667 0.158064333134696 21.675 0.134623319807758 23.4979166666667 0.162816908075547 23.7208333333333 0.204379338879319 21.88125
2019-07-27 0.147307477669452 21.8708333333333 0.155206278595456 21.35 0.129095111237672 21.8916666666667 0.156476217619499 22.3375 0.199355264278671 21.5083333333333
