GW_GW_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2019-09-30 0.388521345952435 13.6520833333333 0.377033904388417 13.7833333333333 -0.0901889147827227 12.3770833333333 0.448735053533234 13.775 0.384111090462776 14.225
2019-10-01 0.367392392583527 12.9416666666667 0.369252245144925 13.1083333333333 -0.0897088946742081 12.8854166666667 0.435487730800723 13.3770833333333 0.380544079789203 13.50625
2019-10-02 0.459799477320222 12.9041666666667 0.436248064276671 13.4020833333333 -0.0855160946624488 11.4083333333333 0.491093818775599 13.1895833333333 0.422338846442043 13.7895833333333
2019-10-03 0.471966052591381 11.3416666666667 0.407948640599227 12.2 -0.087142938314253 8.64166666666667 0.475077540033475 11.1270833333333 0.4169669275742 12.0791666666667
2019-10-04 0.471358228150216 9.84375 0.405420498918958 10.9520833333333 -0.0842951426002285 7.22916666666667 0.481152412273388 9.4375 0.424115403704959 10.6354166666667
2019-10-05 0.49274718357941 10.0291666666667 0.457840024324489 10.6958333333333 -0.0814556700261714 8.45416666666667 0.505628909419503 9.92916666666667 0.470971369436768 10.6333333333333
2019-10-06 0.474271457935554 10.24375 0.406768501556236 10.5708333333333 -0.0846660917751867 9.99166666666667 0.467388836841632 10.2916666666667 0.428254344639277 10.5708333333333
2019-10-07 0.485025864055186 10.3979166666667 0.432218336301586 10.7833333333333 -0.0864303520007241 8.57708333333333 0.459337813227694 10.3979166666667 0.444736528641995 10.8916666666667
2019-10-08 0.467386030091495 10.0208333333333 0.394894884540174 10.3125 -0.0893602057741122 9.7625 0.447383890412008 10.0270833333333 0.408051113927924 10.29375
2019-10-09 0.490493459621802 10.6291666666667 0.418766394862896 10.9270833333333 -0.0844557336000299 9.50208333333333 0.477865188804771 10.7645833333333 0.427550166979155 11.1166666666667
2019-10-10 0.481704258646946 10.0291666666667 0.409536006277896 10.5354166666667 -0.0860975289458184 8.89791666666667 0.442236256866782 9.91666666666667 0.428187905079137 10.5354166666667
2019-10-11 0.4675719070829 9.14166666666667 0.395313742134746 9.82916666666667 -0.0894124386291401 9.11666666666667 0.417136708127818 9.09166666666667 0.417991087987687 9.88541666666667
2019-10-12 0.468400653634476 9.33333333333333 0.393465060866751 9.6625 -0.0894404936610725 10.89375 0.413582325450218 9.66875 0.423656106468481 10.075
2019-10-13 0.458142446202802 10.5229166666667 0.389731927676123 10.375 -0.0900796325220087 12.5583333333333 0.411672927096502 11.1729166666667 0.418319548226258 11.0854166666667
2019-10-14 0.458760604591142 10.59375 0.38642079443504 10.8041666666667 -0.0891605301171259 10.0166666666667 0.410018069573266 10.8541666666667 0.410369057661697 11.2458333333333
2019-10-15 0.457017976182589 10.7791666666667 0.382132561575032 10.8145833333333 -0.0887289868822873 12.5479166666667 0.416466960978094 11.0791666666667 0.405121159247321 11.1416666666667
2019-10-16 0.490611704452894 10.79375 0.409154507755711 11.14375 -0.0891599747407482 10.5666666666667 0.447282660953828 11.0166666666667 0.435410612134639 11.5541666666667
2019-10-17 0.47234698676051 9.5625 0.39606138594068 10.24375 -0.0898217708215026 9.25625 0.431466969784978 9.55625 0.422545692872754 10.3395833333333
2019-10-18 0.462263298123331 10.6 0.38936664996525 10.5458333333333 -0.0898374951760625 12.3416666666667 0.430291290156484 11.1020833333333 0.413636779863637 11.0354166666667
2019-10-19 0.45527185072177 10.2583333333333 0.385007500057472 10.75625 -0.0898222431252686 9.30416666666667 0.426070824690926 10.3520833333333 0.408966423424117 10.9375
2019-10-20 0.448480532296298 9.90625 0.381559967173814 10.3145833333333 -0.089921355377915 9.72083333333333 0.421927016572096 9.9 0.407181134097902 10.2770833333333
2019-10-21 0.442655319535792 10.825 0.379193831468164 10.725 -0.0898508170638677 12.05625 0.417845045653313 11.175 0.401542958014028 11.0145833333333
2019-10-22 0.423761912755693 11.76875 0.376412174585947 11.4645833333333 -0.0908110181799775 13.5229166666667 0.41388143471939 12.2583333333333 0.394965798448602 11.9333333333333
2019-10-23 0.403637558629666 11.0958333333333 0.373125424289191 11.3583333333333 -0.0895584451045469 10.9583333333333 0.407410032589666 11.1520833333333 0.389095274633655 11.5854166666667
2019-10-24 0.385923193704653 11.3791666666667 0.370073220936607 11.3395833333333 -0.0905642443985172 12.4708333333333 0.399586377710489 11.6958333333333 0.381145952389541 11.63125
2019-10-25 0.37514887817104 11.05625 0.367300827504011 11.4520833333333 -0.0892044396929237 9.70208333333333 0.393976930113908 11.05625 0.375794425217716 11.55625
2019-10-26 0.368005581577869 9.53125 0.364000468046851 10.35 -0.0887412000312117 8.3875 0.393024579554394 9.12708333333333 0.371921251626512 10.1145833333333
2019-10-27 0.359267590728944 9.35217391304348 0.361602065638596 9.84130434782609 -0.0890059822149964 9.69347826086956 0.391173362838585 9.33695652173913 0.366745476008303 9.88260869565217
2019-10-28 0.433591029981454 10.31875 0.365944296440418 10.4583333333333 -0.0876899553201573 10.3104166666667 0.433622709896135 10.6583333333333 0.372530484246554 10.7708333333333
2019-10-29 0.477244783204101 9.51458333333333 0.407193185386267 10.14375 -0.0854693399723521 7.9875 0.46308392584304 9.325 0.414215563834916 9.99375
2019-10-30 0.523945334950031 8.13333333333333 0.48809414452819 9.025 -0.0834415833812586 6.54791666666667 0.487654133261558 7.72708333333333 0.488126749489244 8.67916666666667
2019-10-31 0.529897141552125 7.71041666666667 0.483265040504478 8.35625 -0.0858589754212407 7.03333333333333 0.489106420642046 7.53125 0.493828844418202 8.15833333333333
2019-11-01 0.491449987436936 7.81875 0.399105248806412 8.26041666666667 -0.0859174770056433 7.65 0.455314235382757 7.81666666666667 0.427997420878827 8.18541666666667
2019-11-02 0.482586793886875 9.00416666666667 0.389607799090237 8.99375 -0.0870406499174061 9.1125 0.454086190156921 9.3125 0.418082528517728 9.28333333333333
2019-11-03 0.486786576073386 8.49583333333333 0.38847754736414 8.95416666666667 -0.0842013183618649 7.67083333333333 0.45404857738649 8.41458333333333 0.414229077504732 8.8875
2019-11-04 0.487735262622202 7.84583333333333 0.388254931570836 8.61041666666667 -0.084531826203192 6.49166666666667 0.438109388493724 7.61875 0.4158385018883 8.45625
2019-11-05 0.532332914272078 7.33958333333333 0.443867973194888 8.12916666666667 -0.0814930012779468 5.77916666666667 0.476476078605385 7.15416666666667 0.468395191973428 8.01875
2019-11-06 0.504333537292675 5.8375 0.399934391749397 7.08541666666667 -0.0838578062356212 3.60625 0.451572301177691 5.225 0.429233641588868 6.56666666666667
2019-11-07 0.495668810148174 4.72916666666667 0.395902102399912 6.17916666666667 -0.0859842207588426 2.75625 0.442330774609411 4.20833333333333 0.421596123096678 5.6875
2019-11-08 0.48347333721785 5.65833333333333 0.392949555115272 6.21041666666667 -0.0839901020761792 5.21666666666667 0.431840516468924 5.70208333333333 0.416264005368692 6.17708333333333
2019-11-09 0.480974675506664 5.33958333333333 0.392434125421456 6.27291666666667 -0.0814706251416353 3.46041666666667 0.440625518107334 5.06041666666667 0.418935017854739 6.07083333333333
2019-11-10 0.479911398644206 2.8 0.393158662340765 4.88541666666667 -0.0856087821876845 -0.325 0.434386496732479 1.95416666666667 0.41785335089724 4.2
2019-11-11 0.469694832976362 1.67291666666667 0.387199908415076 3.60625 -0.0867396603434532 0.15 0.424263862590978 1.1625 0.409081834010805 3.075
