FE_EB_INdt Port1M Port1T Port2M Port2T Port3M Port3T Port4M Port4T Port5M Port5T
2018-07-12 NA 19.5770833333333 0.34001903714106 19.2166666666667 0.196975474629099 21.0708333333333 0.120205606135332 20.2645833333333 0.184224026240187 19.7916666666667
2018-07-13 NA 20.6416666666667 0.333961549314931 19.81875 0.191391721676648 21.95 0.109443666963177 21.4 0.180782287415211 20.4125
2018-07-14 NA 20.41875 0.325978759850011 19.8958333333333 0.177498335132562 21.5708333333333 0.101651150865732 21.0958333333333 0.176443992424936 20.3291666666667
2018-07-15 NA 20.7333333333333 0.316963450459162 20.025 0.166204024901309 22.05625 0.0953336995230265 21.2791666666667 0.172203368911579 20.4083333333333
2018-07-16 NA 20.4979166666667 0.308219252172566 20.0541666666667 0.157199887549735 21.3916666666667 0.0924641309326983 21.21875 0.168639836761074 20.5208333333333
2018-07-17 NA 19.9375 0.302998159927476 19.6395833333333 0.153194808115928 20.9854166666667 0.0936891096606499 19.5395833333333 0.166237703396779 19.9520833333333
2018-07-18 NA 21.1791666666667 0.298413611327331 20.175 0.152521207548244 22.3833333333333 0.095907246753081 21.4395833333333 0.164793038770022 20.35625
2018-07-19 NA 20.5333333333333 0.29007469583783 19.9229166666667 0.145259402506015 22.0041666666667 0.0897093577308555 21.1895833333333 0.160903222839056 20.3020833333333
2018-07-20 NA 20.8541666666667 0.280686658072289 19.51875 0.136640893997415 22.7770833333333 0.0855736088263877 21.7604166666667 0.154711912951728 20.2791666666667
2018-07-21 NA 20.2083333333333 0.276949185091377 20.0375 0.149436295252871 19.9291666666667 0.0901216684805559 19.8291666666667 0.152736240794065 20.3354166666667
